STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,siec,Standard international energy product classification (SIEC),plant_tec,Technical characteristics of plants,operator,Operator/Trader,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2017,,2183.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2018,,2445.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2019,,2280.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2020,,2182.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2021,,1670.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2022,,1668.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2023,,1663.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2014,,10427.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2015,,10294.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2016,,10231.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2017,,10233.560,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2018,,10075.520,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2019,,10075.520,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2020,,9403.520,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2021,,9013.520,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2022,,9819.520,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2023,,9819.520,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2014,,42880.205,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2015,,43168.905,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2016,,42242.905,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2017,,40298.905,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2018,,39963.399,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2019,,39718.213,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2020,,35817.821,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2021,,33848.721,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2022,,33549.351,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ES,Spain,2023,,33532.431,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2014,,373038.579,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2015,,363452.318,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2016,,354420.474,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2017,,347494.152,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2018,,353098.172,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2019,,345451.327,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2020,,338511.528,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2021,,326193.823,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2022,,324687.516,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EU27_2020,European Union - 27 countries (from 2020),2023,,324432.191,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2014,,7735.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2015,,7743.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2016,,6826.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2017,,6958.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2018,,6863.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2019,,6860.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2020,,6433.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2021,,6355.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2022,,6297.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FI,Finland,2023,,6026.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2014,,20491.419,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2015,,22335.737,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2016,,21117.041,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2017,,18269.470,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2018,,17119.378,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2019,,16997.728,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2020,,17183.026,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2021,,17459.666,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2022,,17363.873,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,FR,France,2023,,17288.102,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,GE,Georgia,2022,,1126.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,GE,Georgia,2023,,1116.060,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2014,,1696.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2015,,1951.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2016,,1961.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2017,,1984.200,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2018,,1980.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2019,,1609.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2020,,1380.600,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2021,,1399.700,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2022,,1412.100,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HR,Croatia,2023,,1411.800,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HU,Hungary,2014,,6007.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HU,Hungary,2015,,5856.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,CF,Combustible fuels,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,HU,Hungary,2016,,5878.000,,,,,
