DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2011,45.732,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2012,48.23,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2013,50.772,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2014,51.955,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2015,52.618,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2016,53.704,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2017,54.593,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2018,54.905,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2019,56.884,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2020,57.622,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2021,52.085,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2022,58.292,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FI,2023,61.264,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2004,12.531,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2005,12.363,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2006,11.696,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2007,12.787,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2008,13.283,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2009,15.038,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2010,16.16,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2011,15.263,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2012,16.589,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2013,17.608,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2014,18.047,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2015,18.879,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2016,20.12,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2017,20.599,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2018,21.216,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2019,22.36,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2020,23.368,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2021,24.643,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2022,27.272,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,FR,2023,29.927,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,GE,2021,12.371,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,GE,2022,10.427,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,GE,2023,10.781,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2004,29.406,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2005,30.002,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2006,29.069,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2007,29.301,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2008,28.818,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2009,31.298,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2010,32.881,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2011,33.82,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2012,36.554,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2013,37.308,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2014,36.219,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2015,38.619,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2016,37.636,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2017,36.627,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2018,36.65,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2019,36.791,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2020,36.928,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2021,38.006,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2022,37.213,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HR,2023,36.173,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2004,6.45,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2005,9.935,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2006,11.38,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2007,13.544,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2008,11.97,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2009,17.019,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2010,18.077,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2011,20.043,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2012,23.313,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2013,23.699,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2014,21.283,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2015,21.335,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2016,21.027,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2017,19.902,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2018,18.204,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2019,18.16,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2020,17.72,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2021,17.898,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2022,20.232,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,HU,2023,22.265,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2004,2.873,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2005,3.442,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2006,3.592,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2007,3.786,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2008,3.513,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2009,4.181,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2010,4.281,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2011,4.657,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2012,4.849,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2013,5.185,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2014,6.261,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2015,6.184,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2016,6.243,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2017,6.624,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2018,6.381,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2019,6.344,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2020,6.264,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2021,5.564,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2022,5.523,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IE,2023,7.862,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2004,52.343,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2005,53.725,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2006,57.194,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2007,60.91,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2008,64.08,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2009,64.412,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2010,66.188,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2011,68.1,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2012,68.75,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2013,65.893,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2014,67.025,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2015,69.196,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2016,78.245,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2017,78.253,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2018,79.949,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2019,80.896,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2020,80.504,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2021,79.621,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IS,2022,83.555,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2004,5.713,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2005,8.223,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2006,10.094,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2007,13.334,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2008,15.311,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2009,16.431,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2010,15.642,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2011,13.818,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2012,16.984,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2013,18.092,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2014,18.914,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2015,19.255,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2016,18.887,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2017,20.083,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2018,19.279,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2019,19.699,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2020,19.949,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2021,19.335,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2022,20.566,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,IT,2023,21.715,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2004,30.439,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2005,29.318,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2006,29.227,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2007,29.094,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2008,31.992,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2009,33.72,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2010,32.534,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2011,32.788,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2012,34.535,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2013,36.873,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2014,40.628,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2015,46.081,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2016,46.563,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2017,46.495,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2018,46.016,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2019,47.372,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2020,50.35,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2021,48.624,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2022,51.540,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LT,2023,53.611,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2004,1.822,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2005,3.612,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2006,3.63,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2007,4.354,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2008,4.571,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2009,4.629,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2010,4.704,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2011,4.736,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2012,4.932,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2013,5.33,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2014,7.07,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2015,6.858,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2016,7.058,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2017,7.45,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2018,8.362,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2019,8.687,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2020,12.614,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2021,12.888,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2022,14.976,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LU,2023,15.480,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2004,42.488,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2005,42.679,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2006,42.594,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2007,42.363,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2008,42.937,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2009,47.887,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2010,40.745,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2011,44.71,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2012,47.265,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2013,49.65,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2014,52.15,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2015,51.738,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2016,51.812,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2017,54.582,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2018,55.413,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2019,57.749,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2020,57.094,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2021,57.360,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2022,60.960,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,LV,2023,61.356,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2004,20.159,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2005,17.417,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2006,18.399,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2007,17.35,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2008,19.02,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2009,21.408,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2010,34.579,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2011,36.339,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2012,39.025,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2013,40.014,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2014,43.634,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2015,44.557,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2016,45.544,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2017,46.099,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2018,45.056,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2019,40.472,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2020,41.173,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2021,36.877,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2022,38.390,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,MD,2023,40.655,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2005,52.907,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2006,51.358,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2007,49.126,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2008,46.008,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2009,62.078,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2010,76.478,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2011,81.291,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2012,79.793,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2013,68.492,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2014,67.618,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2015,68.543,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2016,69.085,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2017,65.679,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2018,64.497,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2019,62.648,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2020,64.782,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN_HEAT_CL,PC,ME,2021,63.498,,
